,Texas Predict,New York Predict,California Predict,Florida Predict,Illinois Predict,Arizona Predict,Georgia Predict,Massachusetts Predict,New Jersey Predict,Pennsylvania Predict,North Carolina Predict,Louisiana Predict,Maryland Predict,Virginia Predict,Ohio Predict,South Carolina Predict,Alabama Predict,Tennessee Predict,Wyoming Predict,Oklahoma Predict,Arkansas Predict,Maine Predict,Minnesota Predict,Utah Predict,South Dakota Predict,North Dakota Predict,Iowa Predict,Missouri Predict,Wisconsin Predict,Vermont Predict,Mississippi Predict,Colorado Predict,Idaho Predict,Indiana Predict,Nevada Predict,Washington Predict,New Mexico Predict
40,7429.888122715056,5693.838000297546,24438.400752842426,13964.287471026182,4526.287317276001,3784.8166830372065,4726.318205939606,5491.7982197366655,13875.047210603952,3211.868228390813,-5804.852407891303,2731.099899392575,-6970.224843826145,-3051.4117097482085,6335.791491437703,4788.28779887408,1954.0073699317873,-5144.212540471926,-106.89875034586294,792.7084225229919,2841.8943693395704,104.8877074936172,990.0189033942297,4156.208451604471,919.159603654407,438.9845780679025,-58.82851837668568,5462.5942138955,2362.873376114294,1.5537435729129356,-681.2038773205131,-1624.0791301243007,-352.24386738264,761.4465430378914,345.4190773481969,1191.3843045476824,2250.3304498968646
41,7502.472028136253,6307.865492999554,24529.82822433114,13964.287471026182,4711.731569841504,3786.2912577111274,4789.099999470636,5631.665757391602,14139.081235043705,3368.9088304527104,-5804.852407891303,2853.1310381367803,-6911.181670147926,-2991.968358401209,6390.1106477715075,4788.28779887408,1980.0614973064512,-5106.938711833209,-105.49290618655505,792.7084225229919,2841.8943693395704,104.92088222235907,990.0189033942297,4156.208451604471,921.8989798682742,440.36471081199124,-42.758663767017424,5473.057099152356,2366.599830565974,1.964090756700898,-681.2038773205131,-1552.553934743628,-348.02443406078964,846.8556625302881,346.13103343872353,1295.878057135269,2254.9803543370217
42,7575.037365313619,6950.762122869492,24621.245451271534,13964.287471026182,4904.423200059682,3787.7658323850483,4851.875710301101,5774.6508391574025,14410.428586415946,3525.9583964943886,-5804.852407891303,2975.1615365967155,-6847.8184984996915,-2932.52756819129,6444.431724958122,4788.28779887408,2006.11466425471,-5069.674167316407,-104.0869819917134,792.7084225229919,2841.8943693395704,104.95401693333406,990.0189033942297,4156.208451604471,924.6380359400064,441.90731568960473,-26.687848730944097,5483.519984409213,2373.0273242108524,2.374404175498057,-681.2038773205131,-1481.0329012107104,-343.80524084554054,941.1820210516453,346.8429495114833,1400.3718097228557,2259.629618492909
43,7647.584774531424,7599.897682666779,24712.652433663607,13964.287471026182,5111.440550535917,3789.240086916834,4914.643737720326,5919.543327763677,14690.743759274483,3684.737370349467,-5804.852407891303,3097.1920350566506,-6784.09164538607,-2873.088698834181,6498.754722997546,4788.28779887408,2032.1662304922938,-5032.418586779386,-102.68099777022144,792.7084225229919,2841.8943693395704,104.98711162654217,990.0189033942297,4156.208451604471,927.3768519051373,443.6492090462707,-10.615593055263162,5493.98286966607,2383.129409281537,2.784686330414843,-681.2038773205131,-1409.5150690991431,-339.58616768359207,1036.1582681071013,347.55478554870933,1504.8658824525774,2264.278242364526
44,7720.113615505397,8379.261940717697,24804.04917150736,13964.287471026182,5319.899180904031,3790.71434144862,4977.404401870444,6066.770292818546,14973.699464462698,3845.8745111711323,-5804.852407891303,3219.3928491324186,-6720.367993693799,-2813.651750329882,6553.080922458321,4788.28779887408,2058.2171564456075,-4995.172610506415,-101.27493351319572,792.7084225229919,2841.8943693395704,105.02014629309997,990.0189033942297,4156.208451604471,930.1153477281332,445.48154255608097,5.458103260025382,5503.776657860726,2397.3715724423528,3.1949309686751803,-681.2038773205131,-1338.0009986576624,-335.36727460159454,1146.1101239547133,348.2665415504016,1609.360915608704,2268.9263860229403
45,7792.624528519809,9889.134205877781,24895.43566480279,13964.287471026182,5533.9193204417825,3792.188275838271,5040.158343035728,6221.674266271293,15262.20259256661,4010.8879329636693,-5804.852407891303,3346.55842743814,-6653.4115467220545,-2754.217362962663,6607.408402487636,4788.28779887408,2084.2672820435837,-4957.935918355361,-99.86877921619453,792.7084225229919,2841.8943693395704,105.05313093744917,990.0189033942297,4156.208451604471,932.8536834800616,447.3137960303575,21.533240214921534,5512.298201210797,2411.6114946082234,3.605138715556677,-681.2038773205131,-1266.4895693887956,-331.1227301310282,1268.6733389273286,348.9782175165601,1713.8553084805608,2273.574049468152
46,7865.11687329039,11809.556744992733,24986.8119135499,13964.287471026182,5765.102279838175,3793.6622102279216,5111.08263162896,6377.5559538044035,15550.730051472783,4181.829106528312,-5804.852407891303,3475.0602790154517,-6583.295937161893,-2692.2589750029147,6661.7378033697605,4788.28779887408,2110.3159670019522,-4920.708830468357,-98.46257489698473,792.7084225229919,2841.8943693395704,105.08606555958977,990.0189033942297,4156.208451604471,935.6847003800794,449.14592945133336,37.61029802262783,5519.459780771285,2425.8490157080814,4.015315198557801,-681.2038773205131,-1194.9823019676842,-326.73996429366525,1393.1839785072953,349.68981344718486,1818.3509819209576,2278.221072629094
47,7937.590649817139,13805.666007101536,25084.503926336765,13964.287471026182,6011.855031829327,3795.1358244754374,5193.47281078808,6536.404078360647,15839.280560612679,4365.016357041895,-5804.852407891303,3604.2113788425922,-6513.182248454541,-2627.55824951455,6716.070405673236,4788.28779887408,2136.363851604983,-4883.490706561133,-97.05627053335775,792.7084225229919,2841.8943693395704,105.11895015952177,990.0189033942297,4156.208451604471,939.0793275088072,450.97806287230924,53.68815618567169,5525.660933926702,2440.0841357419267,4.425456666012906,-681.2038773205131,-1122.154288168531,-322.18990418186877,1517.6923770923167,350.40136936004274,1922.8456949349493,2283.2120885141194
48,8010.046498384327,15817.685052752495,25192.494271323085,13964.287471026182,6276.7540803179145,3796.609438722953,5290.802422678098,6703.09632550925,16137.332888320088,4559.92401111871,-5804.852407891303,3742.4833280965686,-6436.006224248558,-2560.4763068258762,6770.404288545251,4788.28779887408,2162.4106157105416,-4846.282186917961,-95.64991614752216,792.7084225229919,2841.8943693395704,105.15178473724518,990.0189033942297,4156.208451604471,943.3946033823304,452.8100362222176,69.76761505939066,5530.7275033555925,2454.317014780827,4.835559366256348,-681.2038773205131,-1045.1777125126682,-317.42833016323857,1642.197254113853,351.11284523736686,2027.341048233211,2289.230440510437
49,8082.483778707683,17841.62875264883,25314.430007711053,13964.287471026182,6542.475253809243,3798.082732828334,5408.529250416905,6881.941808387637,16458.222875371575,4764.769517350942,-5804.852407891303,3885.7501349411905,-6357.176345773041,-2489.785081706941,6824.740732554346,4788.28779887408,2188.45673953183,-4809.082951396704,-94.24346171726938,792.7084225229919,2843.5427811928093,105.18457929720171,990.0189033942297,4156.208451604471,948.9918084000237,454.6419295365922,85.84851457271725,5538.556259125471,2468.547652824782,5.2456308026194165,-681.2038773205131,-964.1751894378103,-312.5061448372435,1767.0430825091898,351.8242410791572,2131.836721673608,2296.9004057813436
50,8154.902490787208,19956.34939521551,25456.258095800877,13964.287471026182,6811.423460021615,3799.5560269337147,5542.616301681846,7068.474544212222,16797.650372609496,4984.883242286742,-5804.852407891303,4033.9266415685415,-6270.986399613321,-2417.0507094822824,6879.079097416252,4788.28779887408,2214.5014227135107,-4771.8929999973625,-92.83694726036629,792.7084225229919,2849.387616151944,105.21731383050792,990.0189033942297,4156.208451604471,956.3671628711745,456.47378283319995,101.93069465458393,5551.833193749189,2482.7757297316566,5.6556653476036445,-681.2038773205131,-876.7917533987202,-307.5840195378987,1893.7623826786876,352.5355568854138,2237.558859633282,2306.707319803536
51,8227.303274907172,22612.89395391941,25631.57817348838,13964.287471026182,7084.548240527511,3801.0290008969605,5684.365634806454,7266.566331963986,17155.62434401363,5212.513264268637,-5804.852407891303,4198.69547476992,-6180.276686791331,-2340.4451785609126,6934.5885422080755,4788.28779887408,2240.545625681989,-4734.712332719937,-91.43035276792943,792.7084225229919,2861.0340668819845,105.24999834160553,990.0189033942297,4156.208451604471,965.6589681981131,458.3055560942739,118.01431537605822,5571.147368755192,2497.0017257146537,6.0656680034298915,-681.2038773205131,-786.4762956160121,-302.6620142918546,2021.9780271872878,353.43915806151927,2347.802364965901,2318.355211173184
52,8299.686131067574,25545.990094542503,25817.073648795485,13964.287471026182,7365.0311678647995,3802.5019748602062,5835.371557623148,7469.57102091983,17537.227366119623,5452.572484500706,-5804.852407891303,4372.038034489378,-6076.898309402168,-2252.842765301466,6991.815229412168,4788.28779887408,2266.588227939792,-4697.540949564427,-90.02368824440055,792.7084225229919,2880.6815098505467,105.28263283049455,990.0189033942297,4156.208451604471,975.3954509506002,460.13720930204727,134.09953680820763,5595.146503765136,2511.2251605605707,6.475633767877298,-681.2038773205131,-692.3649125383236,-297.74006907246076,2151.7854183912277,355.91149571700953,2461.6862065158784,2330.00198204536
53,8372.051059268415,28541.424311697483,26012.66256533563,13964.287471026182,7648.413302376866,3803.974628681317,5998.31878207624,7677.217770833522,17928.20286937058,5706.021329388022,-5804.852407891303,4568.604665109888,-5970.007972791791,-2154.2450704146177,7049.379986710846,4788.28779887408,2292.6300298422575,-4660.378850530833,-88.61692367645446,792.7084225229919,2911.344083258882,105.31520729273325,990.0189033942297,4156.208451604471,985.131693596486,461.96878247428685,150.18619887996465,5625.023448374122,2525.537754991092,6.885564516778686,-681.2038773205131,-592.2710333834402,-292.81828392413445,2285.7314470456913,358.66579855792224,2575.69074165076,2341.6477924911305
54,8444.396138656884,31581.309624016285,26221.961248666048,13964.287471026182,7938.830880448222,3805.4469623602927,6176.560476887971,7900.269120000303,18341.911025345325,5966.917960904539,-5804.852407891303,4771.041101776063,-5862.510006409138,-2041.9023931026459,7113.732397556305,4788.28779887408,2318.6710313893855,-4623.22635576129,-87.21010908629978,792.7084225229919,2948.3899706974626,105.34774173720507,990.0189033942297,4156.208451604471,994.8676961357705,463.80031562875956,166.27422155579552,5656.867986544967,2541.8837321922183,7.295461500689271,-681.2038773205131,-485.3088248637505,-287.89655880245846,2426.0835198219866,361.42026146990247,2689.694956643507,2353.292322368361
55,8516.725210938603,34756.86348974705,26449.82561469078,13964.287471026182,8252.28524627164,3806.9192960392684,6358.421698678285,8128.499088343233,18770.78367397189,6233.195541426539,-5804.852407891303,4997.2490523941815,-5753.6232634447515,-1915.593835292384,7187.269045971334,4788.28779887408,2344.7107523679733,-4586.083465255797,-85.80321446061134,792.7084225229919,2985.435217851773,105.3802261594683,994.0451709553599,4156.208451604471,1004.9568954855204,465.63168871216476,182.36360483570024,5691.394035238773,2561.499160947278,7.705325970164267,-681.2038773205131,-372.9992822627537,-282.9749537340831,2571.891454863362,364.17480441741645,2803.6991716362536,2364.9358918191865
56,8589.03443440795,38365.98712950945,26700.745336711407,13964.287471026182,8612.634672317654,3808.391629718244,6540.292524732649,8362.896274775267,19239.72915392369,6532.336352393031,-5804.852407891303,5235.2939383126795,-5644.743563607335,-1764.8267385084182,7274.136412888765,4788.28779887408,2370.749512920156,-4548.949538730085,-84.39623979938915,792.7084225229919,3022.479504579678,105.41266055952292,1004.6564420918003,4156.208451604471,1015.7873039133847,467.46306179556996,198.45450879074633,5727.783951442689,2586.9988021440804,8.115152922982816,-681.2038773205131,-260.36031340481713,-278.05344871012494,2723.557350691408,366.92950743599795,2918.1871213950217,2376.5783407725394
57,8661.325729917735,42077.20793783665,26951.670181006193,13964.287471026182,8996.15982780233,3809.8636432550848,6722.172314766794,8622.637193184346,19718.91918219626,6874.306418467313,-5804.852407891303,5487.633170560002,-5533.8533711619675,-1604.212389793247,7380.643219221383,4788.28779887408,2396.786992903799,-4511.824896326289,-82.98919010485406,792.7084225229919,3059.5231510233134,105.44504493736895,1024.3350188829936,4156.208451604471,1027.7045948896557,469.2943148256745,214.54685338540003,5764.177069067955,2620.4885507468134,8.52494360970013,-681.2038773205131,-145.25512960972264,-273.1320637394674,2878.011844586581,370.2759131556377,3034.3635007739067,2388.2196692284197
58,8733.598457183689,46063.085086643696,27211.37972548604,13964.287471026182,9402.429161127657,3811.3356567919254,6904.06106878072,8898.52608088404,20230.644615367055,7234.595017507672,-5804.852407891303,5741.735105402768,-5417.986249085516,-1423.412439180538,7496.115285903215,4788.28779887408,2422.823672532104,-4474.709217902273,-81.58207037922693,792.7084225229919,3096.5661571826786,105.47737929300638,1056.4968179096468,4156.208451604471,1041.2474875920452,471.1254878202453,230.64039851306006,5800.5721075460315,2665.109481313266,8.934697405038605,-681.2038773205131,-29.035531042609364,-268.2107387954602,3033.54425705038,375.972202164121,3153.3721776213497,2399.860037257895
59,8805.853256490082,50195.530988276005,27487.07076534629,13964.287471026182,9810.52138376981,3812.807350186631,7085.960707627237,9197.757812216878,20757.604972459376,7601.64565872401,-5804.852407891303,6007.908959873021,-5294.714239425957,-1220.9350243210793,7622.118107974529,4788.28779887408,2448.859711876139,-4437.603463884443,-80.17486561584519,792.7084225229919,3133.6078827735037,105.50966362643521,1105.8434465667233,4156.208451604471,1057.0172889856622,472.9565807792824,246.73546431586146,5836.969707161188,2715.644717682153,9.344419936496706,-681.003148201853,89.868379291147,-263.28949388698675,3193.9905311446637,383.81720514735207,3277.3395359981805,2411.49912471883
60,8878.751541487873,54417.53473132849,27783.875819295645,13964.287471026182,10245.04326051101,3814.2787234392017,7267.868670169264,9522.520878817886,21284.573012962937,7982.046226970851,-5804.852407891303,6285.100826062262,-5162.310815649107,-998.6670629587024,7756.844162940979,4788.28779887408,2474.8943105805665,-4400.506993988529,-78.76760082581313,792.7084225229919,3170.6492882221937,105.54189793765545,1158.9010027819313,4156.208451604471,1073.843079211656,474.78759370278567,262.8320507938042,5873.369867913425,2773.0644505936652,9.754113079907256,-678.8370665162802,212.3161029885523,-258.3684090495808,3359.2398976907134,392.1579882444348,3407.420328585431,2423.13725175336
61,8964.127046056092,58764.414396137,28110.259445384145,13964.287471026182,10739.984922111034,3815.7500966917723,7450.859993696213,9856.420801952481,21822.30935432017,8414.490381255746,-5804.852407891303,6577.911786735058,-5018.099269364029,-753.3357420470566,7902.973040472716,4788.28779887408,2500.927948858589,-4363.419488072395,-77.3602459958056,792.7084225229919,3207.6894131023437,105.5976326824748,1211.9607199565507,4156.208451604471,1091.8072948697954,476.61848657298833,278.93015794688836,5909.772589802742,2831.207384588197,10.163768706661358,-674.0039607393555,338.0736961844377,-253.44736422994174,3529.557754518464,400.7183088106103,3548.508568201214,2434.7742582904175
62,9069.57290135324,63381.7040361464,28436.881257221103,13964.287471026182,11278.097750619054,3817.221469944343,7644.092023838311,10199.230280704796,22402.673261240125,8866.228861734271,-5799.326114356518,6881.2944809906185,-4850.778583204374,-499.80366020463407,8065.943315159529,4788.28779887408,2526.9606267102063,-4326.3412662781775,-75.95281113026431,795.3958556754515,3244.7288976982236,105.80437447060831,1265.0222779484466,4156.208451604471,1110.4086734121665,478.449379443191,295.0293055619113,5946.177872829139,2889.341034460813,10.573386816759012,-665.5422439507674,469.12299876566976,-248.5264394636033,3711.7592873983085,409.51133269118145,3705.52547974512,2446.4101443300024
63,9197.235340252519,68376.38234719634,28769.032564014196,13964.287471026182,11824.41646233201,3818.6922029126436,7853.178132791072,10550.289181992412,23070.873925462365,9328.498097602278,-5784.255103208125,7201.558270025998,-4670.486057875678,-239.7280331933871,8245.162724051625,4788.28779887408,2552.9926642775536,-4289.27264874801,-74.5453162380727,802.5144561543129,3281.7677420098335,106.22076933941571,1318.0856767576188,4156.208451604471,1130.1779304631054,480.28011224232614,311.13013392314315,5982.8360681422055,2947.465400211513,10.982973662976292,-652.1345312648918,600.1719812047668,-243.6056747683324,3901.010990375653,418.45402301987633,3874.382528010756,2458.0449098721147
64,9337.599738501012,73730.35745695233,29115.180484950542,13964.287471026182,12392.080971039832,3820.163256023079,8084.43408459425,10927.85585206002,23777.32517197728,9831.13085385412,-5756.1767171137035,7545.9114741533995,-4468.144063139334,21.80888259317726,8438.423566985875,4788.28779887408,2579.0227809920907,-4252.213635481894,-73.13775131478906,815.655330370646,3318.8056258950382,106.92707292037085,1371.1509964196011,4156.208451604471,1151.690841652453,482.1108450414613,327.2322428529151,6020.215223543346,3005.5804818402976,11.392520491426694,-632.6125039777253,731.2212837859988,-238.68491007306147,4095.408017747104,427.6946056052111,4054.5566007494926,2469.6785549167544
65,9493.660065345466,79402.12357789278,29481.243807822466,13964.287471026182,13038.30451797694,3821.6339889913797,8346.394868567586,11313.43503948301,24494.03377249837,10366.235626861453,-5710.325960535556,7916.068774648011,-4252.340731909499,292.5610897364095,8651.598531287163,4788.28779887408,2605.052257422358,-4211.359977489337,-71.73008634708822,836.9986462639645,3355.842869495973,108.0329539036029,1424.2185570765287,4156.208451604471,1175.5478335544467,484.05907000415027,343.3360325288959,6058.582977857441,3063.6862793471664,11.802037306551938,-613.0883957666811,862.2703462606296,-233.76430544885807,4300.893808249384,437.1531249489635,4240.4624982737005,2481.311239534989
66,9677.92619485408,85490.23326486349,29871.351085603237,13964.287471026182,13775.612344034016,3823.1044018175453,8644.348592497408,11703.10948509723,25240.59498682618,10914.981015957892,-5640.14888368547,8298.30951988697,-4024.1085225716233,570.4771174350753,8888.794400263578,4788.28779887408,2631.081093568355,-4164.5721648819745,-70.32236135273706,869.5309297763743,3392.8791526705027,109.20069234998664,1477.2880385862663,4156.208451604471,1202.2608134429902,486.02334209135734,359.44118280895054,6098.303012549877,3121.7831128742546,12.211514103910304,-593.5621666139923,993.414330878295,-228.84380086907186,4513.203748501837,447.22143502440304,4429.566615726799,2492.942803655751
67,9893.328067846596,92149.9477699399,30283.758183941245,13964.287471026182,14523.637248203158,3824.574814643711,8954.241697210819,12095.715152099729,26058.91926214099,11490.266188047826,-5558.948672842234,8685.556007549167,-3786.341840168461,856.1279391869903,9126.174030825496,4788.28779887408,2657.1088092168793,-4110.2459654212,-68.91455632285215,905.1719534909353,3429.9144754186273,110.36848081857897,1530.3594409488142,4156.208451604471,1233.6710788076743,488.0405176663771,375.54769369307905,6140.408746432513,3179.870662279427,12.62096338905394,-574.0338965551928,1126.236340496689,-223.91893435269594,4731.683788122609,457.3966725729406,4624.040797352791,2504.8189563676715
68,10121.953731868416,99130.02979010344,30696.213943883777,13974.76124111563,15291.047398932278,3826.0449073277414,9270.606155041605,12492.640176787972,26918.63919608295,12096.199207007885,-5470.428091939539,9074.787376448512,-3534.4536881893873,1141.7812420404516,9363.538294564933,4788.28779887408,2683.1352442968637,-4045.889712870121,-67.50667125743348,940.8176192664541,3466.949157882482,111.5363193093799,1583.4329242352396,4156.208451604471,1267.1710719587281,490.2783111901954,391.65548514574766,6186.002108734101,3237.948607420549,13.03037515754113,-553.7656179512851,1261.136552784592,-218.75728270970285,4958.152334438637,467.5799937103875,4823.808209039271,2518.672787118703
69,10350.599244702607,106566.25032424927,31108.720926567912,14000.986004248261,16124.30950626731,3827.515000011772,9598.820994142443,12895.708088763058,27856.914326548576,12724.56266451627,-5371.860810555518,9470.938937738538,-3275.910421507433,1427.4374261731282,9604.10654079169,4788.28779887408,2709.1608790215105,-3970.441175624728,-66.0987261653645,976.4674468897283,3503.9828799199313,112.70420782238944,1642.2611224697903,4156.208451604471,1304.0189514867961,492.61670937994495,407.7648773090914,6233.273656107485,3296.01758858189,13.439753161037515,-530.769168108236,1397.8367642266676,-213.54947057261597,5198.299273615703,479.45066398824565,5026.979051763192,2534.740400733426
70,10579.2639660649,114462.80963718891,31521.27400971949,14048.497658222914,17028.87751162052,3828.9850926958025,9950.817911885679,13300.657155923545,28836.569748818874,13374.059344641864,-5259.549507172778,9872.90363991633,-3002.3236759006977,1713.0954511230811,9848.643268924206,4788.28779887408,2735.185553319752,-3894.9974405113608,-64.69068102887832,1012.1218365384266,3541.0159616731107,113.93313343432965,1709.1103218263015,4156.208451604471,1343.6069275485352,495.1662813255098,423.8755500409752,6282.961636316031,3354.0772856213152,13.849094898432668,-504.04950525262393,1538.896991405636,-208.0573121929774,5446.007649879903,493.1035655317828,5233.4844949655235,2555.368759203702
71,10807.948536239564,122761.8670091033,31933.880876749754,14124.829787760973,18014.451721683145,3830.454545095563,10343.289119191468,13712.012907490134,29903.106624260545,14032.929786480963,-5128.474673256278,10283.945011906326,-2711.0890951007605,1998.7555569969118,10100.524057634175,4788.28779887408,2761.208947049454,-3817.7103269845247,-63.28258587018354,1047.7806281414814,3578.048082999885,115.20666885189712,1786.8600407382473,4156.208451604471,1384.615374263376,498.1291167496238,439.98750334139913,6335.511046927422,3412.12737839669,14.258401620281802,-472.24746595020406,1681.0845991130918,-202.05682812957093,5699.991132132709,506.85639143921435,5445.330229122192,2580.873522674665
72,11036.6529552266,131589.95285630226,32346.53384424746,14243.754907511175,19036.91911138594,3831.9239974953234,10773.533256724477,14131.57838396728,31083.982903510332,14701.688778586686,-4989.797744201496,10699.442762415856,-2401.2107169255614,2287.4995920574293,10372.7076202631,4788.28779887408,2787.2313803527504,-3732.218930963427,-61.874400671513285,1083.4439017344266,3615.0795640423894,116.55482740025036,1879.5032519847155,4156.208451604471,1427.615905413404,501.8095107516274,456.1012174235657,6388.058536686003,3470.168827334419,14.667678328805778,-433.5070261731744,1825.7032061228529,-194.60992189124227,5962.222116068006,520.8341171965003,5660.728900693357,2610.108582302928
73,11265.376582741737,140734.11375284195,32759.23803448677,14385.60988754034,20112.89249639958,3833.393449895084,11224.882444366813,14554.51687797904,32307.525165379047,15384.589089080691,-4851.112811593339,11120.82984764129,-2079.478115774691,2580.8455102378502,10670.125426258892,4788.28779887408,2813.252853229642,-3634.4724940136075,-60.466145441750996,1119.1116573172621,3652.1100846584886,117.97067600127775,1985.5376885971054,4156.208451604471,1473.4269643668085,506.2253912910819,472.2162921098061,6440.604105591774,3528.200672008097,15.07691126789723,-386.70420690323226,1973.747494048439,-185.48308980825823,6239.4869746640325,535.1779655029532,5880.396987777203,2642.853680299595
74,11494.120699353516,150140.48386365175,33171.990886330605,14549.707062542439,21250.764722935855,3834.8629022948444,11692.34758708626,14989.55930583179,33567.947801202536,16077.668638899922,-4712.420515716076,11552.472366020083,-1745.8944930694997,2882.8082140535116,10986.50717176497,4793.808329850435,2839.2733656801283,-3520.8085901103914,-59.05781017645495,1155.8534897631034,3689.139644848183,119.52784734603483,2091.5793284075335,4156.208451604471,1519.8088367469609,511.2021608510986,488.3326473645866,6493.148393929005,3586.2232325598598,15.48611794532917,-334.6005942148622,2125.697035808116,-175.08269229438156,6530.4526360705495,550.0999905052595,6104.378669988364,2679.376455489546
75,11722.885305061936,159791.95479303598,33584.79496091604,14743.704232387245,22481.20284639299,3836.959192994982,12183.194630779326,15432.671876624227,34865.15861004591,16782.713821157813,-4573.719576001167,11985.984514467418,-1394.8162231827155,3201.003884896636,11302.862665615976,4806.866927538067,2865.2925975620747,-3398.2079185079783,-57.6366492168745,1195.274671772495,3726.168884895742,121.17436835978879,2197.6281714159995,4156.208451604471,1566.187507705763,516.2379966350272,504.45036322344095,6545.690121129155,3644.2368291318417,15.89529460943595,-274.09357062424533,2282.796544022858,-164.64673899463378,6846.057716757059,568.9770914614201,6328.949413727969,2720.231714192778
76,11951.669119298458,169468.14581751823,33997.650258243084,14977.7140468359,23782.275849953294,3840.4212100431323,12699.628714472055,15883.59847664833,36172.41675965488,17492.289654910564,-4435.010952875018,12423.30891545862,-1025.5325105390511,3538.9379190746695,11627.109022811055,4830.159508856013,2891.310869017616,-3264.607483288273,-56.15291047433857,1238.3084977045655,3763.197164516896,123.0460693477653,2303.684377693571,4156.208451604471,1612.5629772432148,521.2738324189559,520.5694396863692,6598.2299274764955,3702.241141581908,16.304428754665423,-202.26424021529965,2446.7797484248877,-154.21138596138917,7182.938163168728,589.6849652344827,6553.456769324839,2766.1253698170185
77,12180.472142063081,179315.96376001835,34410.55165603757,15244.300244376063,25090.888841077685,3844.1870419774204,13228.728901594877,16343.706753104925,37489.80420641601,18225.919688120484,-4296.294646337628,12870.619189925492,-626.9338628044352,3889.7304621059448,11959.714931435883,4867.3869168851525,2917.328500188887,-3116.546547971666,-54.53102039609803,1286.2554649473168,3800.22416356951,125.172673506313,2409.7473069559783,4158.526920946315,1658.9349252171814,526.3095881673507,540.1842281571589,6650.767812971026,3760.2361699100584,16.713530385459308,-115.05656220833771,2612.3679854208604,-143.776623190206,7541.344966739416,610.6736836954951,6770.087988115847,2814.7780103608966
78,12409.294373355806,189452.57551968098,34832.114819437265,15510.963276028633,26436.026208102703,3848.3761018142104,13757.815002463758,16809.564782306552,38840.1048257947,18969.840370118618,-4157.570016104728,13332.49593153596,-204.15003746165894,4261.192661942914,12306.39684945345,4923.628846881911,2943.3518939185888,-2954.511728603393,-52.737193982466124,1340.92789812712,3837.250522337854,127.40368401864544,2515.817919629626,4164.249141467735,1705.585716990754,531.5816088113934,565.5702188960277,6703.939579892904,3818.221914116293,17.132218772530905,-16.26370067242533,2777.953981421888,-133.34249069885118,7906.723825726658,631.6619619610719,6967.733497731388,2867.4734057858586
79,12639.116728678346,199779.961258173,35274.70235712826,15777.698019519448,27918.25868189335,3854.806476738304,14286.890858784318,17286.09763085842,40205.89776337147,19724.52423069626,-4018.837702460587,13802.182860672474,249.89614757942036,4655.253695091233,12672.866112552583,4980.9032352641225,2974.715578602627,-2779.056550934911,-50.792490583262406,1403.5567437531427,3874.276240821928,129.63451445102692,2621.8950952170417,4177.487979177386,1752.4303548270836,537.442811037181,600.3998423693702,6758.929113857448,3876.712522469461,17.761529420567967,88.9694201759994,2943.7338234856725,-122.90890845179092,8278.121356852353,652.6497600134462,7152.742356993258,2924.203232396394
80,12901.083915494382,210125.19299983978,35744.79650706053,16044.50959712267,29442.383674904704,3863.06838481687,14815.955189988017,17774.680629372597,41600.08858889341,20521.83821797371,-3874.756774166599,14283.173368312418,734.5551639446057,5084.769189124927,13063.895399682224,5038.167058955878,3011.6673442535102,-2598.0073696700856,-48.62099649471929,1466.1824679933488,3914.4265465438366,131.86515479901573,2727.9797941446304,4201.735544484109,1799.9040719587356,544.033096957719,647.981207293924,6816.741020884365,3936.7660647258162,18.496887150831753,194.19765885686502,3110.9850388020277,-112.47595648455899,8655.602228827775,673.6371578881517,7337.2338665649295,2983.004378620535
81,13205.809285864234,219908.61371159554,36247.18403443694,16311.395447701216,30981.373507529497,3872.499131830409,15345.006715506315,18270.657630637288,43012.12029531598,21340.038278140128,-3721.1240851320326,14781.901030801237,1238.9128460199572,5544.545478187501,13470.108387991786,5095.421278383583,3056.298679439351,-2416.9569078367203,-46.222071432566736,1530.2467509172857,3957.9706790391356,134.09560506261187,2835.1275250315666,4241.073329467326,1847.8724086889997,551.6388737305533,711.3683095667511,6878.545100335032,4000.0792942009866,19.232238628319465,299.42061519250274,3281.2859280966222,-102.04352474829648,9043.179103173316,694.6242356207222,7525.100314524025,3044.0670088864863
82,13556.08319863677,228968.74882280827,36799.61105808616,16581.074218265712,32593.179028481245,3884.694626322016,15874.047996476293,18773.458781652153,44434.872921556234,22178.91695909202,-3553.788032149896,15292.92855411768,1759.3862430658191,6055.796460714191,13889.015652239323,5152.665253262967,3111.4863813854754,-2232.052414910868,-43.773784454970155,1596.884336322546,4006.043542176485,136.32588525069878,2947.9789081960917,4289.913253160194,1896.8738440889865,559.2593770415988,784.8222812754102,6941.9569335877895,4068.0108941160142,19.967587604696746,404.63868936058134,3452.518110862002,-91.61173329630401,9438.180073630065,715.6106730690226,7716.0458895377815,3106.093587120995
